nombre,Latitud,Longitud,coordenadas
SAN JUAN DE CAÑITAS,26.64194444,-104.1502778,"26.64194444,-104.1502778"
CANDELARIA DEL ALTO,23.08,-104.5455556,"23.08,-104.5455556"
EL ENCINO DE LA PAZ,26.16166667,-105.3305556,"26.16166667,-105.3305556"
LA ESTANCIA (OCAMPO),26.61722222,-105.8716667,"26.61722222,-105.8716667"
VILLA LAS NIEVES,26.40083333,-105.3886111,"26.40083333,-105.3886111"
LA PROVIDENCIA,26.69694444,-105.9530556,"26.69694444,-105.9530556"
EL CHORRO,26.46523528,-106.0006883,"26.46523528,-106.0006883"
UNION Y PROGRESO (LAS IGLESIAS),25.23333333,-104.9819444,"25.23333333,-104.9819444"
LOS CARDOS (OTAEZ),24.57083333,-105.8869444,"24.57083333,-105.8869444"
LOS NARANJOS ESQUIPULAS,15.98166667,-96.45888889,"15.98166667,-96.45888889"
SAN PEDRO QUIATONI,16.78333333,-96.03111111,"16.78333333,-96.03111111"
SAN PEDRO SOCHIAPAM,17.82514056,-96.66440028,"17.82514056,-96.66440028"
SAN JUAN ZAUTLA,17.858333,-96.673056,"17.858333,-96.673056"
SAN PEDRO TEOZACOALCO,17.01583333,-97.28666667,"17.01583333,-97.28666667"
SANTA ANA TUTUTEPEC,16.18333333,-97.53138889,"16.18333333,-97.53138889"
SAN FRANCISCO HUAPANAPA,18.13861111,-97.6725,"18.13861111,-97.6725"
SAN SEBASTIAN COATLAN,16.20055556,-96.82583333,"16.20055556,-96.82583333"
SAN MATEO TUNUCHI,17.39805556,-98.08583333,"17.39805556,-98.08583333"
SAN SEBASTIAN TEITIPAC,16.95027778,-96.61361111,"16.95027778,-96.61361111"
SAN SIMON ALMOLONGAS,16.40722222,-96.71888889,"16.40722222,-96.71888889"
SANTA ANA (SANTA ANA),16.34055556,-96.7175,"16.34055556,-96.7175"
TILAPA,17.15833333,-97.98805556,"17.15833333,-97.98805556"
LOS AMOLES,25.13138889,-104.4466667,"25.13138889,-104.4466667"
LINARES DEL RIO,25.08222222,-104.5047222,"25.08222222,-104.5047222"
NIÑOS HEROES (SAN RAFAEL),25.26805556,-104.5786111,"25.26805556,-104.5786111"
CINCO DE JULIO,26.02194444,-105.4991667,"26.02194444,-105.4991667"
SAN JUAN DE HEREDIA (J. GUADALUPE RODRIGUEZ),26.2058,-105.6328953,"26.2058,-105.6328953"
LAS CEBOLLAS (SAN DIMAS),24.06083333,-105.8052778,"24.06083333,-105.8052778"
CIENEGUITA,24.11305556,-105.5483333,"24.11305556,-105.5483333"
SAN MIGUEL DE PAPASQUIARO,24.83027778,-105.3352778,"24.83027778,-105.3352778"
SAN JOSE CIENEGUILLA,16.02722222,-96.90805556,"16.02722222,-96.90805556"
SAN SEBASTIAN IXCAPA,16.5425,-98.14444444,"16.5425,-98.14444444"
CAMOTINCHAN,16.55583333,-98.12472222,"16.55583333,-98.12472222"
SAN SEBASTIAN NICANANDUTA,17.51666667,-97.68472222,"17.51666667,-97.68472222"
SAN SEBASTIAN TECOMAXTLAHUACA,17.34527778,-98.03083333,"17.34527778,-98.03083333"
SAN MARTIN DURAZNOS,17.30388889,-98.10194444,"17.30388889,-98.10194444"
SANTA ANA ATEIXTLAHUACA,18.20972222,-96.90583333,"18.20972222,-96.90583333"
SANTA ANA CUAUHTEMOC,17.98333333,-96.79527778,"17.98333333,-96.79527778"
SANTA ANA TAVELA,16.65416667,-95.90972222,"16.65416667,-95.90972222"
SANTA ANA TLAPACOYAN,16.74305556,-96.83694444,"16.74305556,-96.83694444"
SANTA ANA YARENI,17.39722222,-96.61027778,"17.39722222,-96.61027778"
SANTA ANA ZEGACHE,16.83777778,-96.725,"16.83777778,-96.725"
EL PUNTO,17.22166667,-96.58388889,"17.22166667,-96.58388889"
SAN MARCOS ZACATEPEC,16.14333333,-97.35416667,"16.14333333,-97.35416667"
BENITO JUAREZ (SANTA CATARINA LACHATAO),17.11333333,-96.49333333,"17.11333333,-96.49333333"
SANTA CATARINA MECHOACAN,16.33361111,-97.83555556,"16.33361111,-97.83555556"
SANTA CATARINA TAYATA,17.34583333,-97.55833333,"17.34583333,-97.55833333"
SAN SEBASTIAN NOPALERA,16.94194444,-97.77722222,"16.94194444,-97.77722222"
ALEJANDRO,23.54833333,-103.9430556,"23.54833333,-103.9430556"
LA PURISIMA (TEPEHUANES),25.37777778,-105.7469444,"25.37777778,-105.7469444"
EL PLATANAR DE SIANORI,25.20444444,-106.7847222,"25.20444444,-106.7847222"
RANCHO DE TIO JUAN,25.28833333,-106.5575,"25.28833333,-106.5575"
VALLE DE TOPIA,25.24361111,-106.4208333,"25.24361111,-106.4208333"
SIANORI,25.27025,-106.7614836,"25.27025,-106.7614836"
SANTA CATARINA YOSONOTU,17.01944444,-97.66111111,"17.01944444,-97.66111111"
GUERRERO,16.78833333,-97.63666667,"16.78833333,-97.63666667"
INDEPENDENCIA,16.69055556,-97.62388889,"16.69055556,-97.62388889"
SANTA CRUZ XITLA,16.32138889,-96.67222222,"16.32138889,-96.67222222"
SANTA CRUZ ZENZONTEPEC,16.538312,-97.495444,"16.538312,-97.495444"
EL CARRIZAL (SANTA CRUZ ZENZONTEPEC),16.53222222,-97.4425,"16.53222222,-97.4425"
PIEDRA QUE MENEA (PIEDRA MOVIL),16.39638889,-97.49388889,"16.39638889,-97.49388889"
LA SOLEDAD COFRADIA,16.402383,-97.559307,"16.402383,-97.559307"
SANTA MARIA ALOTEPEC,17.09111111,-95.85416667,"17.09111111,-95.85416667"
SAN ISIDRO HUAYAPAM,17.025,-95.87527778,"17.025,-95.87527778"
SANTA MARIA APAZCO,17.63333333,-97.10111111,"17.63333333,-97.10111111"
SAN MIGUEL DEL PROGRESO,17.175,-97.79805556,"17.175,-97.79805556"
SANTA MARIA CUQUILA,17.19972222,-97.75722222,"17.19972222,-97.75722222"
SAN FELIPE TINDACO,16.98861111,-97.485,"16.98861111,-97.485"
SANTA MARIA CHACHOAPAM,17.52444444,-97.28333333,"17.52444444,-97.28333333"
SAN FRANCISCO (SANTA MARIA CHILCHOTLA),18.35654611,-96.76596944,"18.35654611,-96.76596944"
SANTA MARIA CHIMALAPA,16.90638889,-94.68333333,"16.90638889,-94.68333333"
LA ESMERALDA,17.16527778,-94.78777778,"17.16527778,-94.78777778"
COFRADIA CHIMALAPA,16.7675,-94.75777778,"16.7675,-94.75777778"
SANTA MARIA DEL TULE,17.04722222,-96.63333333,"17.04722222,-96.63333333"
VALLECITO,17.92027778,-101.3236111,"17.92027778,-101.3236111"
EL TEZOYO,19.84219556,-98.31328389,"19.84219556,-98.31328389"
CUAUHTEMOC YUTECOSO,16.92277778,-97.70055556,"16.92277778,-97.70055556"
LA REFORMA (SANTA MARIA ECATEPEC),16.40027778,-95.76472222,"16.40027778,-95.76472222"
SANTO DOMINGO CHONTECOMATLAN,16.24777778,-96.01416667,"16.24777778,-96.01416667"
BAJOS DE COYULA,15.70416667,-96.30611111,"15.70416667,-96.30611111"
CUAJINICUIL,15.86194444,-96.26277778,"15.86194444,-96.26277778"
JOSE MARIA MORELOS (SANTA MARIA HUAZOLOTITLAN),16.20416667,-97.92972222,"16.20416667,-97.92972222"
SANTA MARIA IPALAPA,16.63555556,-98.03277778,"16.63555556,-98.03277778"
SANTA MARIA IXCATLAN,17.85277778,-97.19277778,"17.85277778,-97.19277778"
SANTA MARIA JACATEPEC,17.86,-96.21138889,"17.86,-96.21138889"
LA JOYA DE SANTA MARIA JACATEPEC,17.87361111,-96.0225,"17.87361111,-96.0225"
NUEVO MALZAGA,17.80222222,-96.00388889,"17.80222222,-96.00388889"
SANTA MARIA PAPALO,17.7825,-96.79722222,"17.7825,-96.79722222"
GUIVISIA,16.95416667,-94.96,"16.95416667,-94.96"
SANTA MARIA SOLA,16.56583333,-97.01277778,"16.56583333,-97.01277778"
SANTA MARIA TEOPOXCO,18.16611111,-96.95472222,"18.16611111,-96.95472222"
SANTA MARIA XADANI (SANTA MARIA XADANI),16.36027778,-95.01861111,"16.36027778,-95.01861111"
BUENAVISTA (BUENA VISTA YOSOYUA),17.10555556,-97.49861111,"17.10555556,-97.49861111"
GUADALUPE (SANTA MARIA ZACATEPEC),16.81611111,-97.89027778,"16.81611111,-97.89027778"
LLANO GRANDE (SANTA MARIA ZACATEPEC),16.67555556,-97.93583333,"16.67555556,-97.93583333"
SAN VICENTE PIÑAS,16.78472222,-98.06,"16.78472222,-98.06"
SANTA MARIA ZOQUITLAN,16.55833333,-96.35305556,"16.55833333,-96.35305556"
SANTIAGO AMOLTEPEC,16.63972222,-97.49694444,"16.63972222,-97.49694444"
SAN ANTONIO NDUAYACO,17.68666667,-97.14638889,"17.68666667,-97.14638889"
SANTIAGO APOSTOL,16.80416667,-96.72222222,"16.80416667,-96.72222222"
SANTIAGO ATITLAN,17.10305556,-95.94555556,"17.10305556,-95.94555556"
SANTA ROSA (EL ARENAL),20.20638889,-98.83472222,"20.20638889,-98.83472222"
COCHOTLA,21.00805556,-98.42166667,"21.00805556,-98.42166667"
SAN PEDRO BUENAVISTA,17.6425,-97.30916667,"17.6425,-97.30916667"
SANTA MARIA PEÑOLES,17.07777778,-97.00138889,"17.07777778,-97.00138889"
SANTA MARIA PETAPA,16.82166667,-95.11972222,"16.82166667,-95.11972222"
SANTA MARIA TEMAXCALAPA,17.38055556,-96.16111111,"17.38055556,-96.16111111"
SANTIAGO AYUQUILILLA,17.93416667,-97.95805556,"17.93416667,-97.95805556"
SANTIAGO CACALOXTEPEC,17.72083333,-97.74166667,"17.72083333,-97.74166667"
SANTIAGO CAMOTLAN,17.44555556,-96.18388889,"17.44555556,-96.18388889"
SAN FRANCISCO YOVEGO,17.55138889,-96.22388889,"17.55138889,-96.22388889"
SAN JUAN NOCHIXTLAN,18.1075,-97.64888889,"18.1075,-97.64888889"
SANTIAGO IXTAYUTLA,16.565,-97.6525,"16.565,-97.6525"
BUENAVISTA (SANTIAGO IXTAYUTLA),16.61611111,-97.78833333,"16.61611111,-97.78833333"
EL CARASOL,16.49416667,-97.77638889,"16.49416667,-97.77638889"
EL HUAMUCHE,16.49333333,-97.725,"16.49333333,-97.725"
LA MURALLA,16.49083333,-97.8425,"16.49083333,-97.8425"
PASO DE LA REINA,16.25138889,-97.59638889,"16.25138889,-97.59638889"
SAN JOSE RIO VERDE (LA BOQUILLA),16.13666667,-97.75305556,"16.13666667,-97.75305556"
SANTIAGO JOCOTEPEC (SANTIAGO JOCOTEPEC),17.53555556,-95.94416667,"17.53555556,-95.94416667"
LA ALICIA,17.65138889,-96.01277778,"17.65138889,-96.01277778"
MONTE NEGRO,17.58805556,-95.87472222,"17.58805556,-95.87472222"
SAN PEDRO TEPINAPA EJIDAL,17.57301028,-96.00820083,"17.57301028,-96.00820083"
SAN JUAN PIÑAS,17.22166667,-98.14416667,"17.22166667,-98.14416667"
SAN MIGUEL CUEVAS,17.24388889,-98.05027778,"17.24388889,-98.05027778"
SANTA MARIA YUCUNICOCO,17.2375,-97.91888889,"17.2375,-97.91888889"
SANTIAGO NARANJOS,17.26805556,-98.01055556,"17.26805556,-98.01055556"
EL IXTLE,21.04583333,-98.15944444,"21.04583333,-98.15944444"
EL PROGRESO (HUAUTLA),21.04954806,-98.25004806,"21.04954806,-98.25004806"
CAPULA (IXMIQUILPAN),20.50805556,-99.13805556,"20.50805556,-99.13805556"
GUNDHO,20.6892475,-99.1954175,"20.6892475,-99.1954175"
LA PECHUGA,20.68742944,-99.2514525,"20.68742944,-99.2514525"
CUESTA COLORADA,21.02694444,-99.11555556,"21.02694444,-99.11555556"
LA PALMA (JACALA DE LEDEZMA),20.87694444,-99.06333333,"20.87694444,-99.06333333"
LAGUNA SECA,21.07527778,-99.17555556,"21.07527778,-99.17555556"
RANCHO VIEJO (LA MISION),21.04745472,-99.09712861,"21.04745472,-99.09712861"
NAOPA,20.87361111,-98.76194444,"20.87361111,-98.76194444"
CERRO PRIETO (NICOLAS FLORES),20.79472222,-99.20583333,"20.79472222,-99.20583333"
SEGUNDO PILAS,20.81688361,-99.17653083,"20.81688361,-99.17653083"
SANTIAGO LACHIGUIRI,16.68555556,-95.53055556,"16.68555556,-95.53055556"
SAN MIGUEL (SANTIAGO LACHIGUIRI),16.86111111,-95.42944444,"16.86111111,-95.42944444"
BUENA VISTA (SANTIAGO LACHIGUIRI),16.76416667,-95.49833333,"16.76416667,-95.49833333"
SANTIAGO LAOLLAGA,16.58472222,-95.20555556,"16.58472222,-95.20555556"
SANTIAGO LLANO GRANDE,16.48833333,-98.28972222,"16.48833333,-98.28972222"
SAN PABLO GUILA,16.80166667,-96.44,"16.80166667,-96.44"
SANTIAGO MINAS,16.42527778,-97.22777778,"16.42527778,-97.22777778"
SANTIAGO NACALTEPEC,17.50305556,-96.9175,"17.50305556,-96.9175"
SAN JUAN TONALTEPEC,17.57,-96.95722222,"17.57,-96.95722222"
SANTIAGO NEJAPILLA,17.41944444,-97.37222222,"17.41944444,-97.37222222"
SANTIAGO NUNDICHE,17.33055556,-97.67361111,"17.33055556,-97.67361111"
YUCUNINO DE GUERRERO,17.04472222,-97.75805556,"17.04472222,-97.75805556"
EL CARRIZO,16.25361111,-98.03194444,"16.25361111,-98.03194444"
LA NORIA Y MININDACA,16.20277778,-98.06388889,"16.20277778,-98.06388889"
VILLA JUAREZ,20.86003889,-99.19501,"20.86003889,-99.19501"
DAÑU,20.20638889,-99.70555556,"20.20638889,-99.70555556"
MARAVILLAS,20.20416667,-99.58722222,"20.20416667,-99.58722222"
CHALAHUITE,21.24,-98.94361111,"21.24,-98.94361111"
EL RAYO,21.23361111,-99.02,"21.23361111,-99.02"
LAS MORAS (PISAFLORES),21.28472222,-98.94611111,"21.28472222,-98.94611111"
RANCHO NUEVO (PISAFLORES),21.20333333,-98.91444444,"21.20333333,-98.91444444"
SAN JERONIMO (SAN BARTOLO TUTOTEPEC),20.485,-98.15722222,"20.485,-98.15722222"
LAGUNILLA,20.34388889,-99.0275,"20.34388889,-99.0275"
HERMOSILLO MONTE NOBLE,20.41277778,-98.94777778,"20.41277778,-98.94777778"
ALTEPEMILA,20.01361111,-98.38194444,"20.01361111,-98.38194444"
LOS ROMEROS,20.02972222,-98.415,"20.02972222,-98.415"
EL SUSTO,20.05833333,-98.49722222,"20.05833333,-98.49722222"
EL VARAL,20.01058167,-98.51879667,"20.01058167,-98.51879667"
FRANCISCO I. MADERO (SINGUILUCAN),19.90111111,-98.47888889,"19.90111111,-98.47888889"
CALTIMACAN,20.5375,-99.36944444,"20.5375,-99.36944444"
NOXTHEY,20.5825,-99.43111111,"20.5825,-99.43111111"
PORTEZUELO (TASQUILLO),20.48722222,-99.30638889,"20.48722222,-99.30638889"
TASQUILLO,20.54611111,-99.32361111,"20.54611111,-99.32361111"
ALJIBES,20.61805556,-99.50388889,"20.61805556,-99.50388889"
ITZTAMICHAPA,20.80269389,-98.95686667,"20.80269389,-98.95686667"
PALO PERDIDO,20.93638889,-98.99833333,"20.93638889,-98.99833333"
LAGUNILLAS,16.348373,-98.221461,"16.348373,-98.221461"
SANTIAGO TAPEXTLA,16.33972222,-98.44805556,"16.33972222,-98.44805556"
SANTIAGO TENANGO (SANTIAGO TENANGO),17.325,-97.00416667,"17.325,-97.00416667"
SANTIAGO TETEPEC,16.32111111,-97.74777778,"16.32111111,-97.74777778"
OCOTLAN DE JUAREZ,16.37222222,-97.6775,"16.37222222,-97.6775"
CUATLIMAX,21.09777778,-98.66305556,"21.09777778,-98.66305556"
HUEYAPA,21.08361111,-98.68944444,"21.08361111,-98.68944444"
PEYULA,21.03916667,-98.57166667,"21.03916667,-98.57166667"
TOCTITLAN,21.01027778,-98.58083333,"21.01027778,-98.58083333"
SANTA MARIA ILUCAN,19.98972222,-99.32583333,"19.98972222,-99.32583333"
JALTEPEC,20.11555556,-98.41805556,"20.11555556,-98.41805556"
ACANOA,20.79666667,-98.26861111,"20.79666667,-98.26861111"
CRUZHICA,20.87083333,-98.28111111,"20.87083333,-98.28111111"
MECATLAN (YAHUALICA),20.935,-98.40277778,"20.935,-98.40277778"
SANTA TERESA (YAHUALICA),20.89055556,-98.38333333,"20.89055556,-98.38333333"
ZOQUITIPAN,20.90944444,-98.4325,"20.90944444,-98.4325"
ATOPIXCO,20.60222222,-98.60805556,"20.60222222,-98.60805556"
OLONTECO,20.73111111,-98.42916667,"20.73111111,-98.42916667"
TLAHUELOMPA (SAN FRANCISCO TLAHUELOMPA),20.65055556,-98.575,"20.65055556,-98.575"
SAN AGUSTIN ZAPOTLAN,19.87472222,-98.71194444,"19.87472222,-98.71194444"
SAN PEDRO TLAQUILPAN,19.94444444,-98.75222222,"19.94444444,-98.75222222"
SANTA MARIA TECAJETE,19.93777778,-98.59333333,"19.93777778,-98.59333333"
SAN AGUSTIN,18.96086417,-99.92891833,"18.96086417,-99.92891833"
SAN JOSE,18.95376861,-99.94243639,"18.95376861,-99.94243639"
CERRO GORDO (VALLE DE BRAVO),19.13043333,-100.1481211,"19.13043333,-100.1481211"
LA LOMA,19.43444444,-100.0905556,"19.43444444,-100.0905556"
HUAHUA,18.18305556,-103.0058333,"18.18305556,-103.0058333"
SANTA MARIA DE OSTULA (OSTULA),18.50333333,-103.4769444,"18.50333333,-103.4769444"
POMARO,18.34111111,-103.3077778,"18.34111111,-103.3077778"
ZURUMBENEO,19.70055556,-101.0094444,"19.70055556,-101.0094444"
LA ESPERANZA (CHAVINDA),20.05416667,-102.4111111,"20.05416667,-102.4111111"
SANTIAGO TEXCALCINGO,18.20722222,-96.96805556,"18.20722222,-96.96805556"
TUNGUITIRO,19.785,-101.6105556,"19.785,-101.6105556"
SAN PEDRO ZIPIAJO,19.79361111,-101.5533333,"19.79361111,-101.5533333"
CONTEPEC,19.95388889,-100.1636111,"19.95388889,-100.1636111"
CUAMIO,20.0325,-101.1488889,"20.0325,-101.1488889"
MARIANO ESCOBEDO (SAN LORENZO),19.96416667,-101.0605556,"19.96416667,-101.0605556"
COCUCHO,19.69388889,-102.1888889,"19.69388889,-102.1888889"
LA ESCALERA,19.6025,-101.0180556,"19.6025,-101.0180556"
IRAPEO,19.69222222,-101.0566667,"19.69222222,-101.0566667"
PIE DE LA MESA,19.61388889,-100.9447222,"19.61388889,-100.9447222"
CUITZAN,18.58944444,-101.5572222,"18.58944444,-101.5572222"
PALMA DE HUARO,18.72388889,-101.7491667,"18.72388889,-101.7491667"
POTURO,18.82472222,-101.6127778,"18.82472222,-101.6127778"
EL TIMBIRICHE,18.66305556,-101.5080556,"18.66305556,-101.5080556"
ECUANDUREO,20.16194444,-102.1919444,"20.16194444,-102.1919444"
QUIRINGUICHARO (LA HACIENDA),20.20805556,-102.1769444,"20.20805556,-102.1769444"
LA SOLEDAD (ECUANDUREO),20.22611111,-102.2069444,"20.22611111,-102.2069444"
EL ASTILLERO (EL CARMEN ASTILLERO),20.22638889,-100.2530556,"20.22638889,-100.2530556"
MOLINOS DE CABALLERO,20.07916667,-100.2036111,"20.07916667,-100.2036111"
BELLAS FUENTES (NUEVO CENTRO),18.74333333,-102.0058333,"18.74333333,-102.0058333"
CUPUAN DEL RIO,18.77805556,-102.1877778,"18.77805556,-102.1877778"
SAN MIGUEL TECACHO (TECACHO),19.84527778,-101.4727778,"19.84527778,-101.4727778"
SAN DIEGO CURUCUPATZEO,19.28055556,-101.1280556,"19.28055556,-101.1280556"
APEO,19.88722222,-100.3419444,"19.88722222,-100.3419444"
SANTIAGO TEXTITLAN,16.69111111,-97.25972222,"16.69111111,-97.25972222"
SANTIAGO TILANTONGO,17.28333333,-97.33888889,"17.28333333,-97.33888889"
GUADALUPE HIDALGO,17.19305556,-97.40083333,"17.19305556,-97.40083333"
SANTIAGO TILLO,17.45972222,-97.31944444,"17.45972222,-97.31944444"
COPANDARO (COPANDARO DEL CUATRO),19.90027778,-101.6594444,"19.90027778,-101.6594444"
EL CUATRO,19.94722222,-101.5886111,"19.94722222,-101.5886111"
ABADIANO (LOS BAJOS),19.9975,-102.8611111,"19.9975,-102.8611111"
PAREDONES (JIQUILPAN),19.89694444,-102.6827778,"19.89694444,-102.6827778"
LOS REMEDIOS (JIQUILPAN),19.97555556,-102.6780556,"19.97555556,-102.6780556"
PARICUARO,19.26166667,-100.4577778,"19.26166667,-100.4577778"
EL CARRIZAL (ZITACUARO),19.40194444,-100.5472222,"19.40194444,-100.5472222"
LA FLORIDA (JUNGAPEO),19.35722222,-100.5036111,"19.35722222,-100.5036111"
ETUCUARO (MADERO),19.42027778,-101.2147222,"19.42027778,-101.2147222"
URIPITIO,19.95222222,-100.5383333,"19.95222222,-100.5383333"
SAN MIGUEL CURINHUATO,19.98944444,-100.5891667,"19.98944444,-100.5891667"
SEVINA,19.62888889,-101.9002778,"19.62888889,-101.9002778"
SANTIAGO TLAZOYALTEPEC,17.02638889,-96.99583333,"17.02638889,-96.99583333"
EL GACHUPIN,17.00777778,-96.96416667,"17.00777778,-96.96416667"
SANTIAGO YAVEO,17.33472222,-95.69944444,"17.33472222,-95.69944444"
CAÑADA DE GALICIA,16.82638889,-97.54027778,"16.82638889,-97.54027778"
IMPERIO,16.91722222,-97.59722222,"16.91722222,-97.59722222"
SANTA CATARINA CUANANA,16.81388889,-97.47111111,"16.81388889,-97.47111111"
SANTIAGO ZOOCHILA,17.22,-96.24166667,"17.22,-96.24166667"
LA BLANCA,16.59388889,-94.69194444,"16.59388889,-94.69194444"
SANTO DOMINGO ALBARRADAS,17.06666667,-96.2,"17.06666667,-96.2"
SANTO DOMINGO DE MORELOS,15.83444444,-96.66694444,"15.83444444,-96.66694444"
SANTO DOMINGO PETAPA,16.81805556,-95.14027778,"16.81805556,-95.14027778"
SANTA CRUZ CHAHUITEPEC,16.89388889,-95.23444444,"16.89388889,-95.23444444"
SAN ISIDRO PLATANILLO,16.95666667,-95.25805556,"16.95666667,-95.25805556"
MORRO DE MAZATAN,16.09805556,-95.37944444,"16.09805556,-95.37944444"
SANTA MARIA NATIVITAS COATLAN,16.85666667,-95.53,"16.85666667,-95.53"
SAN MIGUEL EPEJAN,20.06833333,-101.8147222,"20.06833333,-101.8147222"
LOS BANCOS,19.18277778,-102.2072222,"19.18277778,-102.2072222"
LAS YEGUAS,18.90472222,-102.2763889,"18.90472222,-102.2763889"
SANTIAGO XANICA,16.00888889,-96.22472222,"16.00888889,-96.22472222"
TRINIDAD IXTLAN,17.2675,-96.41833333,"17.2675,-96.41833333"
SANTO DOMINGO TEPUXTEPEC,16.95555556,-96.05527778,"16.95555556,-96.05527778"
SAN ANDRES SABINILLO,17.74055556,-98.03194444,"17.74055556,-98.03194444"
YETLA DE JUAREZ,17.66472222,-97.98916667,"17.66472222,-97.98916667"
SANTO DOMINGO YANHUITLAN,17.52666667,-97.34444444,"17.52666667,-97.34444444"
SANTOS REYES PAPALO,17.80555556,-96.86111111,"17.80555556,-96.86111111"
SANTOS REYES TEPEJILLO,17.4375,-97.93833333,"17.4375,-97.93833333"
SANTO TOMAS OCOTEPEC,17.14444444,-97.7625,"17.14444444,-97.7625"
SAN VICENTE LACHIXIO,16.70361111,-97.01916667,"16.70361111,-97.01916667"
SAN JUAN TRUJANO,17.73611111,-98.17888889,"17.73611111,-98.17888889"
SAN MARTIN DEL ESTADO,17.56805556,-98.17638889,"17.56805556,-98.17638889"
SANTIAGO PATLANALA,17.5325,-98.11833333,"17.5325,-98.11833333"
TANETZE DE ZARAGOZA,17.37555556,-96.30083333,"17.37555556,-96.30083333"
TATALTEPEC DE VALDES,16.30416667,-97.54583333,"16.30416667,-97.54583333"
SANTA CRUZ TEPENIXTLAHUACA,16.29305556,-97.49333333,"16.29305556,-97.49333333"
GUADALUPE DE CISNEROS,17.655,-97.7875,"17.655,-97.7875"
SANTA MARIA TINDU,17.48916667,-97.93694444,"17.48916667,-97.93694444"
YUCUQUIMI DE OCAMPO,17.58361111,-97.88222222,"17.58361111,-97.88222222"
TOTONTEPEC VILLA DE MORELOS,17.258125,-96.027645,"17.258125,-96.027645"
ARROYO DE BANCO,17.80388889,-96.34777778,"17.80388889,-96.34777778"
SAN CRISTOBAL LA VEGA,17.74944444,-96.22666667,"17.74944444,-96.22666667"
CERRO ARMADILLO GRANDE,17.86611111,-96.30861111,"17.86611111,-96.30861111"
ATAPAN,19.65166667,-102.4236111,"19.65166667,-102.4236111"
SANTA LUCIA TEOTEPEC,16.14305556,-97.20611111,"16.14305556,-97.20611111"
YAXE,16.72361111,-96.4725,"16.72361111,-96.4725"
SAN MATEO YUCUTINDO,16.73611111,-97.48416667,"16.73611111,-97.48416667"
ZAPOTITLAN LAGUNAS,17.75472222,-98.38972222,"17.75472222,-98.38972222"
ZAPOTITLAN PALMAS,17.88888889,-97.81777778,"17.88888889,-97.81777778"
LA UNION ZARAGOZA,17.28277778,-97.12722222,"17.28277778,-97.12722222"
LA MAGDALENA TETELA MORELOS,19.05,-97.94111111,"19.05,-97.94111111"
SAN AGUSTIN TLAXCO,19.05861111,-97.99138889,"19.05861111,-97.99138889"
AMATITLAN DE AZUETA,18.17638889,-98.07833333,"18.17638889,-98.07833333"
SAN VICENTE BOQUERON,18.27972222,-98.055,"18.27972222,-98.055"
SAN FRANCISCO IXQUIHUACAN,19.9988675,-97.88918861,"19.9988675,-97.88918861"
XOCHICUAUTLA,20.05333333,-97.88916667,"20.05333333,-97.88916667"
ANALCO,20.01611111,-97.86111111,"20.01611111,-97.86111111"
AHUAZOTEPEC,20.04888889,-98.16305556,"20.04888889,-98.16305556"
BERISTAIN,20.08944444,-98.13305556,"20.08944444,-98.13305556"
AHUEHUETITLA,18.21222222,-98.22111111,"18.21222222,-98.22111111"
SAN SEBASTIAN ALCOMUNGA,18.43055556,-97.025,"18.43055556,-97.025"
CINCO SEÑORES,18.37083333,-97.07833333,"18.37083333,-97.07833333"
HUITZMALOC,18.45638889,-96.94055556,"18.45638889,-96.94055556"
VISTA HERMOSA ZAYULAPA,18.43277778,-97.09833333,"18.43277778,-97.09833333"
BOCA DEL MONTE (AJALPAN),18.38972222,-97.07916667,"18.38972222,-97.07916667"
ALJOJUCA,19.10111111,-97.53138889,"19.10111111,-97.53138889"
ALTEPEXI,18.3675,-97.29861111,"18.3675,-97.29861111"
EL TERRERO (AQUIXTLA),19.78707194,-97.95140472,"19.78707194,-97.95140472"
SANTAS MARIAS,19.25666667,-101.525,"19.25666667,-101.525"
SAN BERNARDINO TEOTITLAN,18.13777778,-97.01861111,"18.13777778,-97.01861111"
ATZALAN,19.82472222,-97.44416667,"19.82472222,-97.44416667"
CALA SUR,19.83277778,-97.42111111,"19.83277778,-97.42111111"
SAN MARTIN ATEXCAL,18.40194444,-97.73666667,"18.40194444,-97.73666667"
SAN JERONIMO COYULA,18.89666667,-98.51527778,"18.89666667,-98.51527778"
SAN PEDRO BENITO JUAREZ,18.94722222,-98.55138889,"18.94722222,-98.55138889"
COLONIA AGRICOLA DE OCOTEPEC,18.925123,-98.540636,"18.925123,-98.540636"
SANTIAGO ATZITZIHUACAN,18.82472222,-98.58166667,"18.82472222,-98.58166667"
GUADALUPE XOCHILOMA,18.96805556,-97.35444444,"18.96805556,-97.35444444"
AXUTLA,18.18916667,-98.39,"18.18916667,-98.39"
BUENA VISTA (AYOTOXCO DE GUERRERO),20.12777778,-97.45416667,"20.12777778,-97.45416667"
SAN LUCAS ATZALA,19.10444444,-98.48388889,"19.10444444,-98.48388889"
